web_scraper_order,web_scraper_start_url,data,data2,data3,image
"1786133712-7","https://sawa9ly.app/category/8?page=9","1786133712-7","2,100 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/941/photo_5812372524804193116_y.jpg"
"1786133706-1","https://sawa9ly.app/category/8?page=8","1786133706-1","1,850 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/14764/Main-shroom-led.jpg"
"1786133706-2","https://sawa9ly.app/category/8?page=8","1786133706-2","3,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/13502/Diffuseur-dhuiles-essentielles-pour-la-maison-humidificateur-dair-de-cheminee-lampe-de-feu-de-roche-de-sel-de-cristal-parfum-darome-de-flamme-constants-ique-pipeline-5V.jpg"
"1786133706-3","https://sawa9ly.app/category/8?page=8","1786133706-3","1,550 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/12507/03a34d13-d2e4-4aa3-92a0-4a2900921df4.jpg"
"1786133706-4","https://sawa9ly.app/category/8?page=8","1786133706-4","1,550 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/12472/bcae43a1-f1cc-41a0-ad5e-929080402c42.jpg"
"1786133706-5","https://sawa9ly.app/category/8?page=8","1786133706-5","3,650 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/12406/09a5950529af571b2a5768888c9a78a3.png"
"1786133706-6","https://sawa9ly.app/category/8?page=8","1786133706-6","2,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/12356/Diffuseur-d-huiles-essentielles-et-d-ar-me-pour-lampe-de-Table-en-cristal-humidificateur-d-600x600-(1).png"
"1786133706-7","https://sawa9ly.app/category/8?page=8","1786133706-7","2,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/12305/téléchargement-(3).jpeg"
"1786133706-8","https://sawa9ly.app/category/8?page=8","1786133706-8","2,050 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/37276/O1CN01pbgBbX1a0n7SZovjH_!!2214658863268-0-cib.jpg"
"1786133706-9","https://sawa9ly.app/category/8?page=8","1786133706-9","2,450 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/10844/c6b4fe3d-99a5-4b54-990d-db14e2a9c580.jpg"
"1786133706-10","https://sawa9ly.app/category/8?page=8","1786133706-10","1,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/10273/Ha502e1bed1564cab92f0c1387ae1f72cv.png"
"1786133706-11","https://sawa9ly.app/category/8?page=8","1786133706-11","2,550 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/10210/00245sdfsdsdfooosdzoi.jpg"
"1786133706-12","https://sawa9ly.app/category/8?page=8","1786133706-12","1,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/10151/SUIXI-4-Pack-Under-Cabinet-Lighting_-Wireless-Motion-Sensor-LED-Light_-Rechargeable-for-Indoor-Use-P.jpeg"
"1786133706-15","https://sawa9ly.app/category/8?page=8","1786133706-15","2,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/22553/Lampe-cr-ative-en-forme-de-m-duse-3-16-couleurs-en-cristal-veilleuse-champignon-luminaire.jpg_.webp"
"1786133706-16","https://sawa9ly.app/category/8?page=8","1786133706-16","2,150 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/7565/0-1.jpg"
"1786133706-17","https://sawa9ly.app/category/8?page=8","1786133706-17","2,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/12784/il_300x300.5619007836_8s3h.jpg"
"1786133706-18","https://sawa9ly.app/category/8?page=8","1786133706-18","2,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/7222/0-36.jpg"
"1786133706-20","https://sawa9ly.app/category/8?page=8","1786133706-20","3,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/6547/s-l1600-18.jpg"
"1786133701-1","https://sawa9ly.app/category/8?page=7","1786133701-1","3,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/22636/Humd-Rain-1.jpg"
"1786133701-2","https://sawa9ly.app/category/8?page=7","1786133701-2","1,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/21969/balance-balls-7.jpg"
"1786133701-3","https://sawa9ly.app/category/8?page=7","1786133701-3","1,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/21958/Phonographe-3.jpg"
"1786133701-4","https://sawa9ly.app/category/8?page=7","1786133701-4","5,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/21169/Starry-Light-cnc.jpg"
"1786133701-5","https://sawa9ly.app/category/8?page=7","1786133701-5","3,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/20804/Horloge-LED-DS-3688L-CNC.jpg"
"1786133701-6","https://sawa9ly.app/category/8?page=7","1786133701-6","1,350 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/19383/Lampe-de-projection-astrale.jpg"
"1786133701-7","https://sawa9ly.app/category/8?page=7","1786133701-7","2,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/18638/Untitled-1-7.jpg"
"1786133701-8","https://sawa9ly.app/category/8?page=7","1786133701-8","9,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/44873/Stylo-TRD-CNC.jpg"
"1786133701-9","https://sawa9ly.app/category/8?page=7","1786133701-9","3,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/17535/WhatsApp-Image-2024-03-28-at-1.18.57-PM.jpeg"
"1786133701-10","https://sawa9ly.app/category/8?page=7","1786133701-10","1,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/16605/crystale-tactile.jpg"
"1786133701-11","https://sawa9ly.app/category/8?page=7","1786133701-11","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/16316/2.jpg"
"1786133701-12","https://sawa9ly.app/category/8?page=7","1786133701-12","3,350 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/15921/roches-diffuseur-5.jpg"
"1786133701-13","https://sawa9ly.app/category/8?page=7","1786133701-13","3,250 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/15519/rangement-de-bijoux-de-bureau.jpg"
"1786133701-14","https://sawa9ly.app/category/8?page=7","1786133701-14","800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/15223/Guirlandes-ramadan-9.jpg"
"1786133701-15","https://sawa9ly.app/category/8?page=7","1786133701-15","1,050 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/15219/Guirlandes-ramadan-v2-8.jpg"
"1786133701-16","https://sawa9ly.app/category/8?page=7","1786133701-16","2,100 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/15130/Mini-humidificateur-USB-decontracte.jpg"
"1786133701-17","https://sawa9ly.app/category/8?page=7","1786133701-17","1,650 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/14984/9fdecbf015e3850b1c3ba2439c0de755.png"
"1786133701-18","https://sawa9ly.app/category/8?page=7","1786133701-18","2,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/14882/calendrier-rotativ-ramadan-2.jpg"
"1786133701-19","https://sawa9ly.app/category/8?page=7","1786133701-19","1,650 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/14879/image_S_r.jpeg"
"1786133701-20","https://sawa9ly.app/category/8?page=7","1786133701-20","2,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/14768/musicalescaroussel.jpg"
"1786133695-1","https://sawa9ly.app/category/8?page=6","1786133695-1","1,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/33062/LED-8W-4LAMPE-CNC-(2).jpg"
"1786133695-2","https://sawa9ly.app/category/8?page=6","1786133695-2","1,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/33057/LED-6W-3LAMPE-7.jpg"
"1786133695-3","https://sawa9ly.app/category/8?page=6","1786133695-3","1,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/33048/LED-4W-2LAMPE-CNC.jpg"
"1786133695-4","https://sawa9ly.app/category/8?page=6","1786133695-4","1,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/32615/lampe-cham3a-cnc.jpg"
"1786133695-5","https://sawa9ly.app/category/8?page=6","1786133695-5","4,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/32557/JH28060-CNC.jpg"
"1786133695-6","https://sawa9ly.app/category/8?page=6","1786133695-6","2,900 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/32293/Voiture-Gold-cnc.jpg"
"1786133695-7","https://sawa9ly.app/category/8?page=6","1786133695-7","2,150 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/32276/Lamp-Champ-cnc.jpg"
"1786133695-8","https://sawa9ly.app/category/8?page=6","1786133695-8","2,900 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/31389/Telephone-Music-Box-1.jpg"
"1786133695-9","https://sawa9ly.app/category/8?page=6","1786133695-9","1,750 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/31301/Flower-Humidi-CNC.jpg"
"1786133695-10","https://sawa9ly.app/category/8?page=6","1786133695-10","2,350 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/30937/Panda-Silicone-RV-CNC.jpg"
"1786133695-11","https://sawa9ly.app/category/8?page=6","1786133695-11","1,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/30297/Cristale-lamp-new-cnc2.jpg"
"1786133695-13","https://sawa9ly.app/category/8?page=6","1786133695-13","1,450 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/28832/Strip-10m-new-CNC.jpg"
"1786133695-14","https://sawa9ly.app/category/8?page=6","1786133695-14","1,200 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/62649/Astro-deco-cnc.jpg"
"1786133695-15","https://sawa9ly.app/category/8?page=6","1786133695-15","1,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/27748/Lampes-RD-colore-cnc.jpg"
"1786133695-16","https://sawa9ly.app/category/8?page=6","1786133695-16","1,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/27742/lampes-multicolor-led-cnc.jpg"
"1786133695-17","https://sawa9ly.app/category/8?page=6","1786133695-17","4,350 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/23948/Moon-Astro-cnc.jpg"
"1786133695-18","https://sawa9ly.app/category/8?page=6","1786133695-18","1,550 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/23830/lampe-cristale-cnc.jpg"
"1786133695-19","https://sawa9ly.app/category/8?page=6","1786133695-19","1,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/23401/Rose-Diamond-cnc.jpg"
"1786133695-20","https://sawa9ly.app/category/8?page=6","1786133695-20","1,900 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/22660/Lotus-Hum-cnc.jpg"
"1786133687-1","https://sawa9ly.app/category/8?page=5","1786133687-1","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/41553/gb470612005-CNC.jpg"
"1786133687-2","https://sawa9ly.app/category/8?page=5","1786133687-2","3,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/39646/Doublesky-(3).jpg"
"1786133687-3","https://sawa9ly.app/category/8?page=5","1786133687-3","3,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/39404/YL20291-CNC.jpg"
"1786133687-4","https://sawa9ly.app/category/8?page=5","1786133687-4","2,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/37889/MusicViolin-CNC.jpg"
"1786133687-5","https://sawa9ly.app/category/8?page=5","1786133687-5","5,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/37536/Baff-Maison-cnc.jpg"
"1786133687-6","https://sawa9ly.app/category/8?page=5","1786133687-6","2,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/37199/Fleurs-Arb-cnc.jpg"
"1786133687-7","https://sawa9ly.app/category/8?page=5","1786133687-7","2,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/37177/M-Coudre-cnc.jpg"
"1786133687-8","https://sawa9ly.app/category/8?page=5","1786133687-8","2,050 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/35902/Humidfier-Y10-cnc.jpg"
"1786133687-9","https://sawa9ly.app/category/8?page=5","1786133687-9","3,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/35463/Alarm-Silicone-cnc.jpg"
"1786133687-10","https://sawa9ly.app/category/8?page=5","1786133687-10","1,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/35306/Camera-COB-cnc.jpg"
"1786133687-11","https://sawa9ly.app/category/8?page=5","1786133687-11","2,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/35174/71V8pL1yeL._AC_SL1500_-1.jpg"
"1786133687-12","https://sawa9ly.app/category/8?page=5","1786133687-12","2,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/34790/Logo-Club-5-(1).jpg"
"1786133687-13","https://sawa9ly.app/category/8?page=5","1786133687-13","2,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/34780/Logo-Club-6.jpg"
"1786133687-14","https://sawa9ly.app/category/8?page=5","1786133687-14","2,100 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/34363/Wall-LED-8-cnc.jpg"
"1786133687-15","https://sawa9ly.app/category/8?page=5","1786133687-15","2,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/33827/Lampe-Betta-cnc.jpg"
"1786133687-16","https://sawa9ly.app/category/8?page=5","1786133687-16","4,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/33805/Horloge-vintage-2.jpg"
"1786133687-17","https://sawa9ly.app/category/8?page=5","1786133687-17","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/33750/Unicorn-cnc.jpg"
"1786133687-18","https://sawa9ly.app/category/8?page=5","1786133687-18","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/33622/lampe-astro-cnc.jpg"
"1786133687-19","https://sawa9ly.app/category/8?page=5","1786133687-19","3,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/33453/FirePlace-cnc.jpg"
"1786133687-20","https://sawa9ly.app/category/8?page=5","1786133687-20","3,350 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/33258/Aroma-Difiseur-cnc.jpg"
"1786133678-1","https://sawa9ly.app/category/8?page=4","1786133678-1","4,250 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/59310/MD-1318BT-CNC2-600x600.jpg"
"1786133678-2","https://sawa9ly.app/category/8?page=4","1786133678-2","3,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/59304/vintage-R-cnc.jpg"
"1786133678-4","https://sawa9ly.app/category/8?page=4","1786133678-4","1,200 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/59151/LY2054-CNC.jpg"
"1786133678-7","https://sawa9ly.app/category/8?page=4","1786133678-7","1,850 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/59059/LY2002-CNC.jpg"
"1786133678-9","https://sawa9ly.app/category/8?page=4","1786133678-9","2,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/55158/Stitch-blind-box-CNC-600x600.jpg"
"1786133678-10","https://sawa9ly.app/category/8?page=4","1786133678-10","5,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/54454/Humidificateur-Bateau-cnc.jpg"
